date,username,hashtags,tweet
2022-08-06,youarelobbylud,[],"We may well come to regard COVID with affection, as an illness we could control if we wanted to. Monkeypox, on the other hand..."
2022-08-06,neongrammarian1,[],"@COVIDnewsfast Since when is a mere 'positivity rate' for a microbe WITHOUT high rates of hospitalization or death a 'catastrophe'? Other than frantically trying to make new scares for Covid, because Monkeypox isn't transmissable enough to create the needed scares to justify more tyranny?"
2022-08-06,g_spot719,['monkeypox'],30k expected today. #monkeypox
2022-08-06,charleshawa,[],Everything you need to know about the monkeypox vaccines  https://t.co/PzcsjJ1L4x
2022-08-06,lethrneck0621,"['monkeypox', 'cdc']",Someone fill me in on virtual sex. I feel I’m missing out on something awesome! #monkeypox #cdc  https://t.co/9A1aiLk1Kj
2022-08-06,iawlife,"['monkeypox', 'lgbtq', 'gay', 'gayrights']","With the WHO's previous statement made about men loving men communities where MLM community was told to reduce the number of sexual partners, World Health Organization clarified that #Monkeypox spreads through intimate contact.  #lgbtq #gay #gayrights   https://t.co/4YPRlgD1WQ"
2022-08-06,bobo92439579,[],@chertz Call on your beloved republicans to help you with monkey pox they love gay men and did a fantastic job with aids in the 80s. Oh wait they don’t? Oh wait they didn’t? Who knew?
2022-08-06,bagaidr,[],"Monkeypox virus (strain Zaire-96-I-16) A29L Protein - ACROBiosystems. Monkeypox virus (strain Zaire-96-I-16) A29L , His Tag (A2L-M52H3) is expr from human 293 cells (HEK293). It contains AA Met 1 - Glu 110 (Accession # Q77HM6). Predicted N-terminus: Met 1  https://t.co/A5FNokzLU0"
2022-08-06,ani,[],"Three people of African origin still admitted to hospital. They're recovering from fever &amp; skin lesions. No suspect other than them found as yet. The person admitted in July has recovered completely and went back: Dr Suresh Kumar, MD, LNJP Hospital on monkeypox cases in Delhi  https://t.co/iTOAIUhwo8"
2022-08-06,jackieschmittou,[],"T minus 4 days until school starts, just in time for cooler weather and this fresh hell.   ""One of the challenges with monkeypox is it can take about 21 days before you get symptoms from actual exposure,"" Roberts said."
2022-08-06,everybodyluvzcp,[],New York got 1700 cases of monkey pox
2022-08-06,raptured_night,[],Monkeypox vaccine rollout stigmatizes gay men and ignores other marginalized communities  https://t.co/1MaLm3v8Xh
2022-08-06,annalisa840917,[],"@AnitraWheels @joaquinlife I love this idea! I’ve seen the Nigerian guideline to monkeypox here on Twitter and I think your idea is brilliant. They should be paid well for their time and lauded as humanitarian heroes. And I agree, the West needs to stop hoarding vaccines and other health resources. Now."
2022-08-06,aimhardoi,[],"""Butplugg"" is trending... So I'm guessing the CDC released new guidelines to help protect people from monkeypox. 𝗔𝗹𝘄𝗮𝘆𝘀 𝘄𝗲𝗮𝗿 𝗮𝗻𝗱 𝘂𝘀𝗲 𝗽𝗿𝗼𝘁𝗲𝗰𝘁𝗶𝗼𝗻… 😆😂🤣  https://t.co/UxO5Vy02Em"
2022-08-06,marketexplainor,[],"Zcash ($ZEC, +0.5%) edges higher as Children potentially exposed to monkeypox at Illinois day care, officials say"
2022-08-06,phallicvoid,[],Anon sex is inherently monkey pox (gay)
2022-08-06,issybarney,[],Ewww! It's neandertholic monkey pox!
2022-08-06,devamoorthyoffi,[],"Illinois daycare worker tests positive for monkeypox, children and other staff potentially exposed  https://t.co/eRgCs7kFg0"
2022-08-06,davidpforsyth,[],@KaylaChowShow Ever heard of Monkey Pox?
2022-08-06,meggles_1,[],This is actually a decent article on Monkeypox. Kudos to the authors:   https://t.co/CKCiU70PES
2022-08-06,robertcfhayes3,[],@BBCNews Surely the most effective way to avoid contracting Monkey pox is to not have skin to skin contact.
2022-08-06,denizovrichard,[],"@JBPritzker JB, nothing significant, absolutely nothing of value, for the average Illinoisans like: Crime, Taxes,Energy, Grocery bills, Opioids not to mention your illegal mandates, and forcing masks on children, now declaring emergency over Monkeypox, which is STD among gay people."
2022-08-06,dkayingscrilege,[],@beomiediet @benlovesanime22 omg fr i have to go august 11 and i rlly want monkeypox to shut ut down😭 manifesting and putting all my mental energy into it
2022-08-06,capntrips2,[],Instead of telling Lunatic leftists to Fuck off.. Be Polite and request they quickly get every booster that is available. Plus monkey pox Vax and the Flu shot. What you are actually saying is F off and DIE.. but in a polite way.  https://t.co/ODvjS5u0HW
2022-08-06,itsmadsbitches,[],whoever started monkeypox i hope you never recover
2022-08-06,xboxgaming120,[],"@Zan1Tg @MidnttigrS @IRLBabynikki Ya I got mixed up on monkeypox being an STD as well but definitely still the more prolonged the exposure the higher the chance, hense why I say sexual contact is a higher chance cause your in contact with the person for a lot longer than usual circumstances"
2022-08-06,briannit,[],@ToriUptown It’s the same vaccine used for small pox and since they stopped making the small pox vaccine mandatory (which they think enabled the spread of monkey pox) they started redistributing it again.
2022-08-06,quinnlashae,[],Haven’t had sex in a year and some change been scared as hell of Covid now it’s some shit called monkey pox ! 🙄🥴 who sell the most reliable toys ?
2022-08-06,mitesh7,[],@CollectorJamngr @CMOGuj @trajendrabjp @pkumarias @InfoGujarat Sir why permission given to Kejriwal of election rally that even when EC not declare the date of election. Stop giving permission as Delhi is now becoming epicenter of Monkeypox outbreak. Pls count all expense in account of candidate expense on  election.
2022-08-06,sludgetrull,[],DOOM predicted monkey pox this is insane  https://t.co/uQGzPAatJo
2022-08-06,dk170259200,[],"@MarketingDerby @DerbyPrideLGBT Please stay safe everyone and enjoy the day. Remember though that there is a seriously dangerous virus out there affecting the community. Take all necessary precautions against the scourge of Monkey Pox. The sun is shining, the rainbow flags are flying - Peace and love"
2022-08-06,theheirentail,[],"@upthedowncycle The NHS v Fox news? Which is likely to have more veracity? But hey, if you're that concerned, stay away from children, cause clearly you think they're the primary vector of monkeypox.  https://t.co/XVVqh4FuHO"
2022-08-06,evu28uxeuy3poik,[],@JeffeyDrummer @mominbayarea monkeypox？The public safety crisis is your country。We haven't had any so far Keep your children safe from monkeypox
2022-08-06,theboring11,[],@_Mellorsa I got monkey box 3 weeks before I was supposed to move out  my place ...I have to quarantine for 2-4 weeks..and can't work ...scared I'm gonna be homeless...because nobody is gonna let me quarantine at their place with monkeypox
2022-08-06,mcweho,"['monkeypox', 'petedavidson']","Maybe it because I haven’t had sex in weeks because of #monkeypox, but I’m kinda glad #PeteDavidson is single 🤷🏼‍♂️🍆🍆🍆"
2022-08-06,savoirfaire_2,"['announcements', 'monkeypox', 'borders', 'response']",yeah yeah...sure ya will. #announcements R-us.  Just like LPC kept a deadly SARS virus &amp; every variant &amp; now #MonkeyPox from FLOODING into 🇨🇦 thru Federally controlled #borders =complete &amp; utter FAIL.  🇨🇦Public HEALTH. IS. Fed Govt's. JOB. &amp; #RESPONSE-IBILITY-  It's right here⤵️  https://t.co/zHiBV6RYZj
2022-08-06,andyvermaut,"['thankyoujournalistsforthenewswegetfromyou', 'andyvermautthanksyou']","Andy Vermaut shares:Illinois daycare worker tests positive for monkeypox, children and other staff potentially exposed: Health care personnel conducted monkeypox screenings for…  https://t.co/Km7u0ryNU1 Thank you. #ThankYouJournalistsForTheNewsWeGetFromYou #AndyVermautThanksYou  https://t.co/nFLs3WasqY"
2022-08-06,berkleybearnews,"['news', 'topstories', 'berkleybearnews']","Illinois daycare worker tests positive for monkeypox, children and other staff potentially exposed  https://t.co/Z06Bl4Z30o #news #topstories #berkleybearnews"
2022-08-06,chris_1791,[],"Illinois daycare worker tests positive for monkeypox, children and other staff potentially exposed  https://t.co/ma7cv0RubJ via @foxnews"
2022-08-06,evanderburg,[],"Illinois daycare worker tests positive for monkeypox, children and other staff potentially exposed  https://t.co/6eWpum3ot6"
2022-08-06,migstamagochi,[],"Considering how contagious monkey pox is and how exploiative companies are/will be, everyone’s gonna get that shit if there’s not another lockdown, people are making food making drinks fixing your this and that. This country is such a shithole"
2022-08-06,cdjohnson72,"['livingindenial', 'monkeypox', 'wakethefuckup']","But hey, let's keep pretending it's a STD that only gays get, right? #livingindenial #monkeypox #wakethefuckup"
2022-08-06,william74783332,[],Monkeypox emergency to get the vaccine but you have to make an appointment what kind of emergency is this need to get on it 24 seven stop making excuses quit the bullshit monkeypox vaccine should be in every corner of every major city what is this about an appointment now
2022-08-06,lavika,[],"@benryanwriter @LizHighleyman @gefgest @KristinaRevay @LauraMiers @SafetyFirst____ @alexmeshkin Yes this refutes you. The public surveillance for Monkeypox has only just started, is barely in place. You have data from a subset."
2022-08-06,soycrisdelageto,[],When monkey pox is out but gym is life.
2022-08-06,fridaysaucy,[],@ThomasHoufek @tyler02020202 @DoctorLockwood Monkeypox has been a thing for years.
2022-08-06,yaefanfics,[],@steeIhrtz ng monkey pox
2022-08-06,newsoneplace,"['monkeypox', 'uk']","(New York Post):#Monkeypox cases may have peaked say #UK officials : The monkeypox outbreak across the country may be peaking, and the epidemic’s growth rate has slowed, says British health authorities. ..  https://t.co/uKoj9mmPp4"
2022-08-06,iamblupearl,[],@taayanthony A Bish got time so let me give you this F U🤔🤨😐🤨This right here is disgusting as F n Low down Please show the data that proves People are catching Monkeypox from the GYM🤔
2022-08-06,shekilledseth,[],If we go back into lockdown for monkeypox I’m quarantining in Alaska
2022-08-06,casyr,[],Dr. Peter Hotez on the spread of monkeypox - ABC News -  https://t.co/VIRkcV7iwS via @ABC
2022-08-06,tsthedeplorable,[],@RelocationBoss Crawl up in that and you might end up with Monkey Pox or worse.
2022-08-06,tayysavvv,[],i wanna be outside af for welcome week but ik monkey pox gone be somewhere out there too 😭
2022-08-06,adabagcompany,[],"Illinois daycare worker tests positive for monkeypox, children and other staff potentially exposed  https://t.co/3UdeIvOWup"
2022-08-06,abc,[],"With the HHS declaring the monkeypox outbreak a public health emergency, @ABC News spoke with experts to determine the best steps to take in order to reduce your risk of catching the virus.  https://t.co/XU2jFbo9ar  https://t.co/cImvc87HMf"
2022-08-06,countingcoins_,[],@SaveLibertyUS @BillyM2k Fauci looks like the girl monkey😂 Nobody told me he had monkeypox😂
2022-08-06,xpookiee_,[],but I’m really scared of that monkey pox shit😩
2022-08-06,kittybravofan,[],Monkeypox myths vs. facts amid public health emergency: expert answers  https://t.co/ofynkXxA2d via @nypost
2022-08-06,azlrellisellis,[],Episode 2 : Biden contracts Monkey Pox 🙉
2022-08-06,touchoftrinity,[],Y’all I’ve been spiraling watching this monkey pox shit and if you thought I was antisocial before… watch this!
2022-08-06,politicoeurope,[],The EU's best-laid plans are being put to the test and found wanting again — this time by monkeypox.  https://t.co/nd5luD4xIp
2022-08-06,kayisdivine,[],"I do my own hair and nails, thanks to Covid, definitely not fucking with Monkey Pox."
2022-08-06,fridaysaucy,[],@ThomasHoufek @tyler02020202 @DoctorLockwood You're the one that made it that from the start by bringing it up in the first place. The association between gay people and monkeypox is uneccessary. Also you can get it through non-sexual means.
2022-08-06,young_aboogie,[],Its my sister tryna bar hop thinkn everybody got monkey pox like bitch its time for you to go home !!!
2022-08-06,valenci92782410,[],"@Siya_ZA @RealMrumaDrive @TakaTina1 @ChrisExcel102 @MichaelBucwa Please take care of your childrens hiegen, the hand and nails of the baby are dirty, could be monkeypox"
2022-08-06,bobbyperkinsjr,[],Lol I’m glad I shutdown my hormones months ago. Covid and Monkeypox really a thing.
2022-08-06,nottinakotex,[],"If somebody is alarmed by your monkeypox lesions, you can always claim you just have AIDS."
2022-08-06,jgills14,[],@charliekirk11 @bindyb123 monkeypox lol🇺🇸
2022-08-06,bitchmademesad,['monkeypox'],Imagine fucking a monkey 😭 #monkeypox
2022-08-06,spacetexan117,[],@MaybachSpecial @Hou_Tex_Jefe @txforever But y’all have the super monkey pox ones  https://t.co/O7iuImV94B
2022-08-06,raindrop_fallin,[],"@Rahulinho2 @michaeljburry How do you analyze the monkeypox situation? If it’s 98% of cases in gay or bisexual men, what are we to conclude? That they’re genetically different? Or that they’re spreading it because they’re much more promiscuous than everyone else. No judgment but actions have consequence."
